n, iterator-time, recursive-time
31503,116949,109381
31504,35296,99926
31505,35505,101996
31506,49664,100731
31507,37239,834222
31508,35516,116157
31509,44050,112274
31510,35206,113075
31511,35211,114020
31512,44169,94744
31513,126784,156038
31514,49627,94147
31515,54112,156203
31516,37450,119919
31517,37337,153061
31518,37615,134285
31519,47014,134426
31520,37516,122643
31521,37241,259906
31522,37463,174505
31523,46690,108313
31524,37496,99183
31525,37216,98577
31526,37231,99316
31527,37223,98655
31528,37213,99783
31529,37228,101451
31530,37229,116307
31531,37302,106616
31532,39474,113417
31533,38882,111151
31534,40112,113154
31535,38982,110278
31536,40193,113404
31537,38077,144560
31538,72187,96718
31539,37266,95284
31540,37245,179375
31541,35368,113290
31542,35199,108601
31543,44120,164079
31544,44141,103215
31545,35355,95358
31546,35288,99698
31547,35205,93626
31548,35178,93685
31549,35180,93319
31550,35182,93578
31551,35184,93877
31552,35188,93871
31553,35191,94027
31554,35190,94542
31555,35188,93581
31556,57321,300889
31557,46674,96279
31558,37270,95833
31559,37264,95859
31560,49872,90296
31561,35191,90232
31562,35191,108777
31563,51803,91674
31564,35228,89759
31565,35201,90281
31566,35194,89902
31567,35193,90463
31568,35194,90273
31569,35197,90057
31570,35200,90137
31571,35200,90102
31572,35205,90297
31573,35208,90203
31574,35212,90149
31575,35215,90237
31576,35216,90043
31577,35216,90288
31578,35214,90457
31579,35221,90250
31580,35213,90314
31581,35213,90221
31582,35213,89960
31583,35218,90302
31584,50324,90914
31585,35226,90282
31586,35224,90822
31587,35224,89843
31588,35223,90039
31589,35221,90446
31590,35224,90825
31591,35220,89870
31592,44020,90298
31593,35234,90202
31594,35234,90266
31595,35244,90118
31596,35232,90424
31597,35234,90333
31598,35237,90125
31599,35249,90577
31600,35237,90275
31601,35248,90304
31602,35241,150849
31603,35388,113273
31604,35320,110685
31605,35408,172338
31606,43748,106626
31607,36442,104168
31608,36303,96554
31609,36254,96860
31610,36268,96693
31611,36269,96794
31612,36285,97097
31613,36268,108048
31614,35366,112886
31615,37351,116947
31616,46269,672603
31617,37855,119327
31618,37455,2162552
31619,58170,111385
31620,40006,131979
31621,37356,101342
31622,37385,108150
31623,37513,109268
31624,37617,108814
31625,48488,170111
31626,167691,122184
31627,46935,108492
31628,37772,110176
31629,37387,99464
31630,37348,99499
31631,37379,99992
31632,37350,99907
31633,37351,99327
31634,37359,100625
31635,37341,176779
31636,100206,253562
31637,37442,158945
31638,44146,184901
31639,45855,113858
31640,37644,165210
31641,37571,166263
31642,37355,154264
31643,37356,152060
31644,37356,146669
31645,37369,132241
31646,37364,137752
31647,37363,125858
31648,37359,100394
31649,37364,99561
31650,37393,99348
31651,37358,99743
31652,37431,151449
31653,44927,100281
31654,46768,103788
31655,35303,90513
31656,35303,90363
31657,35306,90386
31658,35304,90452
31659,35304,90501
31660,35304,139502
31661,35403,112319
31662,35382,92768
31663,35313,90581
31664,35313,90501
31665,35314,90200
31666,35311,90409
31667,35312,90486
31668,35319,90457
31669,35309,90601
31670,35318,90653
31671,35442,90949
31672,35314,90778
31673,35317,90428
31674,35320,90341
31675,35325,90540
31676,35325,90443
31677,35327,90042
31678,35328,90583
31679,35328,90494
31680,35328,90263
31681,35328,90500
31682,35327,90648
31683,35327,167737
31684,35453,108116
31685,46792,96122
31686,37413,95820
31687,37405,95743
31688,37402,95861
31689,37413,103995
31690,35340,90473
31691,35342,90622
31692,35344,106624
31693,44526,183716
31694,44412,102644
31695,35580,95810
31696,35336,94283
31697,35341,93620
31698,35342,94904
31699,35345,94483
31700,35348,94903
31701,35355,93471
31702,35354,94257
31703,35351,94730
31704,35351,99188
31705,35418,90500
31706,35348,132759
31707,37471,116459
31708,37433,99870
31709,37452,113429
31710,35354,95312
31711,35357,93991
31712,35360,2535216
31713,35932,116249
31714,35535,134925
31715,37518,122069
31716,37712,342885
31717,38248,244142
31718,86291,238381
31719,55847,538789
31720,37868,383337
31721,37807,238152
31722,289814,242615
31723,50453,227148
31724,46995,178892
31725,39655,474431
31726,51203,169980
31727,35742,176672
31728,42561,106719
31729,35570,157443
31730,35476,208084
31731,35609,101469
31732,87417,146389
31733,74804,124725
31734,35510,209257
31735,103488,162645
31736,35675,338298
31737,45586,614976
31738,35703,135737
31739,54477,179800
31740,47002,156555
31741,35616,107533
31742,35488,103155
31743,35614,106099
31744,35569,147872
31745,35576,110201
31746,35498,103039
31747,35502,102419
31748,35544,97322
31749,44317,94048
31750,35407,94093
31751,35408,94562
31752,35433,94141
31753,35413,94749
31754,35413,94563
31755,35411,94567
31756,35409,95761
31757,35683,105902
31758,35545,94791
31759,35432,95728
31760,39717,106086
31761,112066,108862
31762,35674,189751
31763,44424,95803
31764,44274,91092
31765,35412,127930
31766,42150,147485
31767,35654,143133
31768,49628,143846
31769,41145,126928
31770,47140,142572
31771,40981,127310
31772,47472,146244
31773,46614,225320
31774,37651,112323
31775,46940,107987
31776,50390,94607
31777,35432,95000
31778,35435,94699
31779,35440,94696
31780,35505,116958
31781,107927,1985280
31782,38042,124585
31783,297444,101417
31784,37646,125761
31785,37522,110238
31786,37540,99432
31787,37526,99663
31788,37522,96533
31789,37534,96217
31790,37544,96418
31791,37536,96587
31792,37527,96249
31793,37530,135941
31794,37802,120010
31795,37579,114952
31796,37633,482101
31797,38027,179182
31798,46940,121506
31799,37533,100624
31800,37546,101379
31801,37552,100735
31802,37538,101307
31803,37582,131743
31804,37590,140504
31805,37558,136983
31806,37542,129540
31807,37547,130725
31808,37563,117653
31809,37561,111413
31810,37544,116512
31811,37553,111912
31812,37570,100336
31813,37555,100421
31814,37556,100978
31815,37573,100102
31816,37556,115768
31817,38184,96862
31818,37590,96108
31819,49289,94217
31820,35484,91102
31821,35486,90885
31822,35487,90774
31823,35491,90641
31824,35494,90305
31825,35502,113010
31826,35492,90922
31827,35485,90809
31828,35484,90926
31829,35483,91163
31830,35485,90967
31831,35485,117579
31832,35514,96367
31833,35495,90977
31834,35498,91060
31835,35492,107034
31836,35504,90851
31837,35502,91271
31838,35505,91012
31839,35502,90822
31840,35505,90990
31841,35504,90633
31842,57165,91842
31843,35525,91118
31844,52215,91707
31845,35513,99192
31846,45432,91924
31847,35514,141059
31848,35548,94962
31849,35525,96501
31850,35553,100311
31851,35604,174079
31852,35896,168009
31853,35752,96894
31854,35550,94331
31855,35533,94769
31856,35533,94655
31857,35532,95451
31858,43369,104420
31859,44528,91087
31860,35562,91236
31861,35544,91065
31862,35543,90698
31863,35539,91024
31864,35548,91231
31865,35548,90852
31866,35553,91044
31867,35555,90989
31868,35560,90700
31869,35551,90839
31870,35560,110296
31871,35582,123818
31872,37754,100065
31873,44212,97589
31874,37651,96267
31875,50035,91212
31876,35552,91316
31877,35555,91090
31878,35576,99381
31879,35594,120161
31880,49626,169597
31881,38030,147135
31882,37847,1361046
31883,38166,121934
31884,40426,117769
31885,37912,113651
31886,37706,100697
31887,37664,100192
31888,39922,456016
31889,38076,146836
31890,37781,103230
31891,37664,100618
31892,37663,302470
31893,61286,110505
31894,40061,111634
31895,41866,124987
31896,41580,140952
31897,54615,109940
31898,39005,112228
31899,40210,112553
31900,38674,134342
31901,37941,157058
31902,37717,100242
31903,37672,100460
31904,50772,94284
31905,35569,95340
31906,35603,94071
31907,35583,95111
31908,35586,95552
31909,39037,101535
31910,35607,95224
31911,35580,95098
31912,35583,95031
31913,35589,95492
31914,35592,94414
31915,35591,95217
31916,35588,95081
31917,35587,94699
31918,38368,136518
31919,44631,91647
31920,35612,91375
31921,35596,91135
31922,35597,90702
31923,35597,91249
31924,35600,91606
31925,35601,91282
31926,35603,91161
31927,35606,91509
31928,35606,90845
31929,35610,91213
31930,35611,91389
31931,35612,91073
31932,35613,90902
31933,35613,110200
31934,35605,91431
31935,35601,90914
31936,35601,90901
31937,35603,91303
31938,35602,91181
31939,35605,91114
31940,55040,93345
31941,35621,91188
31942,35621,131749
31943,35779,160670
31944,35842,103487
31945,35794,97554
31946,35628,95012
31947,35639,95297
31948,35619,95390
31949,35617,94833
31950,35620,94418
31951,35624,95068
31952,35629,95136
31953,35635,95084
31954,35638,94866
31955,35636,94874
31956,35632,94841
31957,35627,94538
31958,35626,95205
31959,35631,94882
31960,35635,95577
31961,35642,95883
31962,35646,95387
31963,35646,95195
31964,35644,95271
31965,35640,94807
31966,35639,95168
31967,35637,417216
31968,40445,700923
31969,38115,144721
31970,37875,2714119
31971,38386,133861
31972,52235,151035
31973,37874,132977
31974,38187,214339
31975,38165,106723
31976,38022,103179
31977,37918,106174
31978,37807,101137
31979,37764,100096
31980,37771,101151
31981,37753,100954
31982,37774,100274
31983,37770,100742
31984,37757,140238
31985,37777,134174
31986,37804,141949
31987,37871,126005
31988,37778,101353
31989,37791,101331
31990,37794,101688
31991,37774,101158
31992,37790,139393
31993,37829,140884
31994,37801,137924
31995,37779,138188
31996,37804,133979
31997,37882,126342
31998,37881,114110
31999,37788,117538
32000,37797,116623
32001,37809,100787
32002,37787,117742
32003,37801,100816
32004,37800,100284
32005,37805,115984
32006,38341,97242
32007,37817,96876
32008,49010,91441
32009,35698,108292
32010,37781,120326
32011,37793,97131
32012,37792,109312
32013,35694,168456
32014,45009,92704
32015,35719,91338
32016,35704,90862
32017,35717,91494
32018,35708,91504
32019,35709,91816
32020,35710,91479
32021,35712,91803
32022,35713,91541
32023,35715,91603
32024,35715,91422
32025,35717,108242
32026,43050,117127
32027,35779,113447
32028,35945,251619
32029,35951,125378
32030,36065,107784
32031,36088,95508
32032,35742,95107
32033,44636,95796
32034,35719,95869
32035,35723,95095
32036,35728,95621
32037,35729,95082
32038,35725,95244
32039,35723,95276
32040,35720,96130
32041,35720,109850
32042,35818,91880
32043,35731,91176
32044,35734,91364
32045,35734,91574
32046,35735,91285
32047,35738,107110
32048,35860,104947
32049,35855,101187
32050,35912,103868
32051,35852,103986
32052,35913,101674
32053,35818,103191
32054,44851,101304
32055,35908,101234
32056,102765,121176
32057,47440,97960
32058,37859,97459
32059,35745,92068
32060,35743,92271
32061,35743,2287829
32062,38355,396753
32063,38175,585519
32064,933986,399796
32065,40629,310929
32066,38091,101057
32067,37876,104251
32068,37856,100706
32069,37928,117932
32070,37968,97453
32071,40265,97677
32072,37853,100734
32073,59036,101677
32074,37896,100817
32075,45952,102241
32076,47418,100631
32077,39026,111192
32078,39376,108146
32079,40337,108156
32080,39553,138645
32081,46790,107731
32082,38341,105791
32083,40049,110270
32084,39168,124792
32085,58669,101660
32086,37888,97272
32087,37889,107113
32088,35775,92083
32089,35778,91448
32090,35777,91622
32091,35778,91482
32092,35781,91721
32093,35780,91691
32094,35782,91344
32095,35784,91493
32096,35784,91810
32097,35787,91443
32098,35787,91615
32099,35788,91863
32100,35787,91810
32101,35791,91786
32102,35792,91476
32103,35793,91950
32104,35794,91653
32105,35803,91712
32106,35806,91930
32107,35808,91983
32108,35807,153709
32109,35964,114366
32110,35853,105224
32111,36186,171959
32112,35964,107241
32113,35895,99289
32114,35861,96368
32115,35818,96440
32116,35821,95759
32117,35828,95856
32118,35824,96091
32119,35830,95621
32120,35837,95516
32121,35839,95824
32122,35834,95918
32123,35830,96639
32124,35826,95509
32125,35829,95263
32126,35836,96564
32127,35842,95588
32128,35848,99918
32129,35863,95957
32130,35836,95814
32131,35952,111672
32132,35901,381974
32133,36066,114349
32134,35926,113509
32135,35895,113402
32136,35877,113624
32137,37039,113799
32138,35884,113202
32139,35961,186005
32140,35894,131291
32141,35943,115251
32142,35878,148422
32143,35911,114368
32144,35876,114362
32145,35990,115029
32146,35878,115318
32147,1853202,123846
32148,36060,113248
32149,36021,121661
32150,35957,223724
32151,36109,93113
32152,35862,92069
32153,35889,93089
32154,35890,103106
32155,36155,96490
32156,35984,120957
32157,38014,112283
32158,38040,114975
32159,38001,115969
32160,38127,111640
32161,38119,112757
32162,38268,106035
32163,37999,116819
32164,38266,101456
32165,37986,111604
32166,38096,127442
32167,38182,110399
32168,66587,110205
32169,37983,101029
32170,37969,100998
32171,37990,101179
32172,37983,108291
32173,37990,101406
32174,37986,102049
32175,37979,102132
32176,37999,100676
32177,37982,101377
32178,37991,101607
32179,37997,122379
32180,38072,97803
32181,37981,97525
32182,37992,97711
32183,38008,128319
32184,37998,113280
32185,38009,120637
32186,38011,128055
32187,38004,110049
32188,38005,166084
32189,40466,129709
32190,40404,129170
32191,40403,108530
32192,40372,215157
32193,40383,182682
32194,38003,157978
32195,38041,170855
32196,38153,127747
32197,38007,126502
32198,38042,117127
32199,38039,117746
32200,38175,130388
32201,38034,108737
32202,38009,105084
32203,38028,101717
32204,38060,199442
32205,38118,97754
32206,38026,97330
32207,38013,156895
32208,38236,105897
32209,38165,260936
32210,42865,157278
32211,36202,112637
32212,45111,106700
32213,36040,107875
32214,36968,102215
32215,36818,101865
32216,36833,101936
32217,36823,102481
32218,36779,102546
32219,36836,101751
32220,36840,102088
32221,36820,102516
32222,36910,102520
32223,36867,101857
32224,36864,102564
32225,36843,102217
32226,36826,102307
32227,36839,101994
32228,36887,102106
32229,36831,102344
32230,36909,102089
32231,36945,102319
32232,37003,101843
32233,36926,102011
32234,105632,138341
32235,53806,109610
32236,38473,126185
32237,36046,103660
32238,36065,108494
32239,36051,107120
32240,36077,107248
32241,36128,113135
32242,36042,2735092
32243,36582,412340
32244,55382,170104
32245,38287,122031
32246,38208,145412
32247,69636,130884
32248,38221,105003
32249,39310,126771
32250,38293,108600
32251,38191,110332
32252,38181,98036
32253,38097,311287
32254,38224,103798
32255,38106,101945
32256,38227,108020
32257,38117,101119
32258,38113,101516
32259,38089,112106
32260,38268,108226
32261,38330,129841
32262,38434,101498
32263,38103,105551
32264,39517,111608
32265,39613,112701
32266,39834,112178
32267,39394,110041
32268,38291,106747
32269,39553,114607
32270,40252,113320
32271,39819,111273
32272,38981,114930
32273,38269,98375
32274,38093,97591
32275,51058,92194
32276,37240,92808
32277,35988,92586
32278,35988,91752
32279,35990,92339
32280,51139,102077
32281,36062,92901
32282,36013,108369
32283,36173,144979
32284,36086,92617
32285,35993,92092
32286,35993,93156
32287,35997,92723
32288,36002,92237
32289,36004,92385
32290,36005,92516
32291,36006,92958
32292,36180,92710
32293,36013,92309
32294,36015,92364
32295,36027,92605
32296,36020,92312
32297,36026,92635
32298,36065,92519
32299,36019,92736
32300,36020,92490
32301,36019,92503
32302,36018,92651
32303,36019,92505
32304,36019,92755
32305,36019,92726
32306,36063,92742
32307,36018,98039
32308,38142,92910
32309,36024,92571
32310,50677,98284
32311,38137,97885
32312,38148,131056
32313,38205,98554
32314,38139,132425
32315,36040,92582
32316,52902,93517
32317,36025,92466
32318,52784,93434
32319,36041,114749
32320,36083,93206
32321,36046,124399
32322,36056,92958
32323,36049,111889
32324,36076,92718
32325,36042,112249
32326,36042,92592
32327,108413,97540
32328,42754,97354
32329,53988,98515
32330,38173,112607
32331,37087,95532
32332,1997754,734277
32333,38544,106422
32334,50090,167871
32335,46208,102571
32336,38197,104168
32337,38170,98471
32338,38175,97695
32339,59144,112518
32340,70726,140490
32341,38419,98974
32342,38177,98169
32343,38180,98154
32344,38198,104641
32345,38175,98197
32346,53316,93011
32347,36067,92474
32348,36066,92329
32349,36066,92602
32350,36066,98769
32351,36066,99197
32352,36079,98341
32353,36083,107893
32354,36069,112061
32355,36076,98787
32356,36068,92450
32357,36070,93133
32358,36119,92370
32359,36076,92563
32360,36077,92545
32361,36102,95631
32362,36094,113103
32363,36085,111611
32364,36097,707454
32365,51508,158029
32366,40816,111657
32367,40608,122954
32368,54433,113689
32369,48102,177913
